Feed_ID,Feed_name,Catergory,Price(Won/kg),Concentrate(%),Forage(%),DM(%AF),NDF (%DM),Lignin (%NDF),CP (%DM),Sol-P (%CP),NPN (%Sol-P),NDICP (%CP),ADICP (%CP),Starch (%NSC),Crude fat (%DM),Crude ash (%DM),peNDF (%NDF),CHO-A (%/hr),CHO-B1 (%/hr),CHO-B2 (%/hr),CHO-C (%/hr),Protein-A (%/hr),Protein-B1 (%/hr),Protein-B2 (%/hr),Protein-B3 (%/hr),Protein-C (%/hr),ID-CHO-A (%),ID-CHO-B1 (%),ID-CHO-B2 (%),ID-CHO-C (%),ID-Protein-A (%),ID-Protein-B1 (%),ID-Protein-B2 (%),ID-Protein-B3 (%),ID-Protein-C (%),ID-Fat (%),ID-Ash (%),Methionine (%UIP),Lysine (%UIP),Arginine (%UIP),Threonine (%UIP),Leucine (%UIP),Isoleucine (%UIP),Valine (%UIP),Histidine (%UIP),Phenylalanine (%UIP),Tryptophan (%UIP),TDN (%DM),ME (Mcal/kg),NEm (Mcal/kg),NEg (Mcal/kg),RUP-3X (%CP),RUP-1X (%CP),Ca (%),P (%),Mg (%),Cl (%),K (%),0 (%),S (%),Co (mg/kg),Cu (mg/kg),I (mg/kg),Fe (mg/kg),Mn (mg/kg),Se (mg/kg),Zn (mg/kg),Vit A (1000 IU/kg),Vit D (1000 IU/kg),Vit E (IU/kg),Ca-Bio,P-Bio,Mg-Bio,Cl-Bio,K-Bio,0-Bio,S-Bio,Co-Bio,Cu-Bio,I-Bio,Fe-Bio,Mn-Bio,Se-Bio,Zn-Bio,VitA-Bio,VitD-Bio,VitE-Bio,Starch,Sugar,Lactic,Acetic,Proprionic,Butyric,Isobutyric,pH,AmmoniaCPE
835,wheat mill run IMP,Fiber,0,100,0,87.65,43.628066,5.95,16.474615,33.99999939,75,4,3,65.00000143,3.388477,5.031375,20,300,70,6,0,100000,250,12,0.35,0,100,75,20,0,100,100,100,80,0,95,50,1.02,3.77,6.96,3.67,7.37,4.09,5.79,2.41,4.74,1.2,78.677467,2.748135,1.820662,1.191466,23.9,24.00000243,0.136908,0.901312,0.479179,0.045636,1.289218,0.01255,0.216771,0.11409,17.11352,0.125499,104.962921,120.935539,0.844267,117.512835,0,0,27.381631,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
836,wheat mill run loc,Fiber,0,100,0,86.65,43.658396,5.95,17.253318,33.00000035,75,4,3,54.99999933,3.866128,5.331795,20,300,70,6,0,100000,250,12,0.35,0,100,75,20,0,100,100,100,80,0,95,50,1.02,3.77,6.96,3.67,7.37,4.09,5.79,2.41,4.74,1.2,77.914137,2.726774,1.802493,1.175626,23.9,22.00000023,0.126947,1.130987,0.461627,0.069244,1.442585,0.034622,0.207732,0.115407,15.002885,0.126947,131.563762,128.101558,0.461627,131.563762,1.154068,0,16.156953,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
837,wheat(USA),Starch,0,100,0,88.39,10.962779,6.25,13.202851,21.0000022,73,4,2,91.50000089,1.538636,1.674398,30,300,40,6,0,100000,300,12,0.35,0,100,75,20,0,100,100,100,80,0,95,50,0.98,3,4.33,2.82,13.64,3.98,4.5,2.23,4.84,1.06,93.103066,3.302161,2.277249,1.581016,27.3,23.99999818,0.067881,0.373345,0.113135,0.079194,0.463853,0.03394,0.203643,0.090508,6.788098,0.101821,52.042086,41.859939,0.271524,39.59724,0.45254,0,16.970246,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
838,white sugar,Energy,0,100,0,100,0.28,0,0.11,100,0,0,0,0,0.14,0.02,0,300,30,6,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,0,0,0,0,0,0,0,0,0,0,97.8315,3.56569,2.48646,1.7541,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,0.15,1,1,1,0,0,0,0,0,0,0
839,whole cottenseed,Protein,0,100,0,87.505,46.208788,16,24.363751,19.99999918,2.5,10,6,16.09999591,18.524656,4.079767,90,300,25,6,0,100000,175,8,0.25,0,100,75,20,0,100,100,100,80,0,95,50,0.63,3.85,10.4,3.45,6.33,3.77,5.27,3.14,5.85,1.74,88.05786,3.235644,2.223747,1.536221,30.3,47.99999803,1.317639,0.82305,0.436465,0.037412,1.421633,0.024941,0.286841,0.171419,10.285127,0,172.561568,21.713045,0,37.712131,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
840,zinc oxide(78%),Non calory,0,100,0,99,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787878.7879,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
841,감귤박(818),Fiber,50,100,0,91,17.7,5.144149237,6.4,27,96,6.8,5.1,90,1.12,5.14,50,350,50,9,0,100000,350,11,0.25,0,100,75,20,0,100,100,100,80,0,95,50,0.65,3,4.43,3.17,4.61,2.69,4.5,1.87,2.8,1.1,78,0,0,0,30.5,18.2,1.43,0.11,0.1,0,0.67,1.07,0,0,2,0,82,7,0,37,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
842,당밀(817),Energy,150,100,0,74.3,0,0,5.8,100,100,0,0,0,0,13.3,0,500,30,20,0,100000,350,11,0.25,0,100,75,20,0,100,100,100,80,0,95,50,0,0,0,0,0,0,0,0,0,0,60,2.17,1.48,0.77,0,0,1,0.1,0.42,3.04,4.01,0.22,0.47,1.587,65.7,2.103,263,59,0,21,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
843,대두박(897),Protein,500,100,0,90,14.9,2.14,49.9,20,55,5,2,90,1.6,7.2,30,300,25,6,0,100000,230,11,0.2,0,100,75,20,0,100,100,100,80,0,95,50,1.01,5.36,6.55,3.52,7.23,4.65,5.09,2.82,4.94,1.64,81,3.04,1.78,1.13,32.5,18.2,0.4,0.71,0.31,0,2.22,0.04,0.46,0.12,22.4,0,185,35,0.51,57,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
844,대두피(819),Fiber,400,100,0,91,66.3,2.99,12.2,18,72,20,14,90,2.1,4.9,30,350,40,8,0,100000,150,12,0.15,0,100,75,20,0,100,100,100,80,0,95,50,0.47,4.54,4.72,2.74,4.86,2.46,3.3,1.84,2.99,0.53,80,2.89,1.29,0.93,41.7,30.2,0.53,0.18,0.22,0,1.29,0.03,0.11,0.121,17.8,0,409,10,0.14,48,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
845,루핀(820),Protein,480,100,0,90,33,10,34.2,26,23,4,3,90,5.5,5.1,30,300,30,5,0,100000,200,10,0.2,0,100,75,20,0,100,100,100,80,0,95,50,1.01,7.06,9.37,3.53,6.93,4.08,4.62,2.48,4.62,0.76,78,2.82,3.52,7.23,30.9,17.1,0.26,0.44,0,0,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
846,맥주박(603),Protein,60,100,0,21,42,9.52,26,8,50,38,10,100,6.5,10,20,300,38,6,0,100000,150,8,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.7,3.23,4.69,3.43,9.18,5.71,5.95,1.9,5.31,1.36,70,2.53,1.34,0.82,59.2,45,0.29,0.7,0.27,0.13,0.58,0.15,0.34,0.101,11.3,0.072,270,40.9,0,106,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
847,면실피(825),Fiber,400,0,100,91,90,24,4.1,20,50,13,13,60,1.7,4,90,300,25,6,0,100000,175,11,0.09,0,100,75,20,0,100,100,100,80,0,95,50,1.91,5.05,11.81,4.14,6.67,4.34,5.49,2.4,6.59,0.3,45,0,0.64,0.37,26.5,19.4,0.150000006,0.090000004,0.140000001,0.02,0.870000005,0.02,0.090000004,0.02,13,0,131,119,0.02,22,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
848,목초습조사료(823),Wet forage,160,0,100,35,72,12.5,7,30,100,31,14,45,2.6,6,95,10,25,4,0,100000,200,9,1.75,0,100,75,20,0,100,100,100,80,0,95,50,0.67,2.83,2.83,2.83,5.49,2.83,3.83,1,3.5,4.5,0,0,1.02,0.47,34.9,26.2,0.31,0.14,0.09,0,2,0.02,0,0,0,0,0,0,0,0,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
849,미강(822),Energy,480,100,0,91,21.6,16.6,13.7,40,80,15.5,3.1,90,20.5,6.87,10,300,40,8,0,100000,250,12,0.35,0,100,75,20,0,100,100,100,80,0,95,50,1.88,4.31,7.01,3.5,6.64,3.28,4.96,2.55,4.38,0.88,96.6,0,0,0,30.8,21.6,0.08,1.72,0.75,0,1.55,0.1,0,0,10,0,115,276,174,86,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
850,미강(824),Energy,0,100,0,91,33,13,14.4,40,80,47,2,90,15.1,10,10,300,40,8,0,100000,250,12,0.35,0,100,75,20,0,100,100,100,80,0,95,50,1.88,4.31,7.01,3.5,6.64,3.28,4.96,2.55,4.38,0.88,70,2.53,1.633484659,1.027006288,49.5,43.7,0.08,1.73,0.94,0.08,1.87,0.04,0.2,1.526,12.1,0,0.021,372.4,0.44,33,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
851,밀(826),Starch,390,100,0,90,9.7,4.285714286,11.3,30,73,4,2,90,1.9,2,30,300,40,6,0,100000,300,12,0.35,0,100,75,90,0,100,100,100,80,0,95,50,0.98,3,4.33,2.82,13.64,3.98,4.5,2.23,4.84,1.06,85,3.07,2.091593583,1.424607648,27.3,15.1,0.07,0.33,0.11,0,0.43,0.02,0.13,0.15,7.8,0,0.004,40,0.051,30,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
852,밀짚(827),Dry,250,0,100,89,78.9,16.47,3.5,20,95,75,65,100,2,7.7,100,250,50,3,0,100000,135,11,0.09,0,100,75,20,0,100,100,100,80,0,95,50,0.67,2.83,2.83,2.83,5.49,2.83,3.83,1,3.5,4.5,44,1.59,0.78,0.33,75.8,74.8,0.17,0.05,0.12,0.32,1.41,0.14,0.19,0.046,3.6,0,157,41,0,6,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
853,보리(830),Starch,390,100,0,88,18.1,10.56,13.2,17,29,8,5,90,2.2,2.4,30,300,30,5,0,100000,300,12,0.35,0,100,75,20,0,100,100,100,80,0,95,50,0.81,3.07,4.83,3.15,6.83,3.92,4.88,2.29,5.6,1.26,84,3.04,1.92,1.21,33.4,19.8,0.05,0.35,0.12,0.13,0.57,0.01,0.15,0.35,5.3,0.05,59.5,18.3,0.179,13,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
854,보리습조사료(828),Wet forage,40,0,100,39,56.8,5.44,11.9,70,100,7.7,6.1,100,2.92,8.3,90,10,50,4,0,100000,300,10,0.5,0,100,75,20,0,100,100,100,80,0,95,50,1.73,3.65,1.73,3.94,6.35,3.65,5.48,1.83,3.94,1.35,60,2.35,1.18,0.62,14,10.6,0.52,0.29,0.19,0,2.57,0.12,0.24,0.72,7.7,0,375,44.8,0.15,24.5,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
855,보리짚(517),Dry,250,0,100,91,72.5,13.75,4.4,20,95,75,65,100,1.9,7.5,100,250,30,3,0,100000,135,11,0.09,0,100,75,20,0,100,100,100,80,0,95,50,0.67,2.83,2.83,2.83,5.49,2.83,3.83,1,3.5,4.5,40,1.45,0.604377556,0.076537865,75.8,74.9,0.3,0.07,0.23,0.67,2.37,0.14,0.17,0.067,5.4,0,200,16,0,7,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
856,보호대두박(832),Protein,1200,100,0,89.7,16.2,1.2,48.9,8,65,10,1.74,90,5.3,6.5,30,300,25,7,0,100000,230,4,0.3,0,100,75,20,0,100,100,100,80,0,95,50,1.11,5.77,6.42,3.56,7.15,4.61,4.91,2.96,4.81,1.64,94,3.22,2.21,1.42,60.6,40.4,0.27,0.65,0.29,0.03,1.8,0,0.24,0,19.8,0,100,39.6,0.12,61.8,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
857,보호지방(칼슘염)(880),Energy,2000,100,0,98,0,0,0,0,0,0,0,0,84.5,15.5,0,300,30,6,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,0,0,0,0,0,0,0,0,0,0,0,0,8.1,6.29,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
858,비트펄프(110),Fiber,400,100,0,91,44.6,3.703703704,9.8,27,96,53,11,90,0.6,5.3,30,300,40,8,0,100000,300,12,0.35,0,100,75,20,0,100,100,100,80,0,95,50,0.65,3,4.43,3.17,4.61,2.69,4.5,1.87,2.8,1.1,74,2.68,1.73,1.03,56.9,50.1,0.68,0.1,0.28,0.04,0.22,0.2,0.22,0.081,13.8,0,293,37.7,0.12,1,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
859,사과박(833),Fiber,150,0,100,22,41,2,5.4,11,100,30,31.5,100,4.7,5,30,350,50,5,0,100000,350,11,0.25,0,100,75,20,0,100,100,100,80,0,95,50,0.67,2.83,2.83,2.83,5.49,2.83,3.83,1,3.5,4.5,69,2.49,1.6,1,49.9,41,0.23,0.11,0,0,0.53,0,0.11,0,0,0,0,0,0,0,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
860,산화마그네슘(834),Non calory,350,100,0,98,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07,0,56.2,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0.3,0.7,0.7,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
861,소금(835),Non calory,350,100,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.66,0,39.34,0,0,0,0,0,0,0,0,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
862,소맥피(836),Fiber,380,100,0,89,51,5.88,17.1,29.42,45,21.9,6.37,94.6,4.4,6.9,30,300,40,4,0,100000,250,12,0.35,0,100,75,20,0,100,100,100,80,0,95,50,0.75,3.67,7.76,3.71,6.56,3.68,5.4,2.96,4.53,1.2,70,0,1.58,1.02,39,37,0.13,1.38,0.6,0.05,1.56,0.04,0.25,0.11,14,0.07,128,125,0.43,128,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
863,아몬드피(837),Fiber,300,100,0,88,33.7,30.1,5.67,93,93,30.5,30,95,2.39,5.03,85,300,40,4.2,0,100000,300,12,0.35,0,100,75,20,0,100,100,100,80,0,95,50,0.47,4.54,4.72,2.74,4.86,2.46,3.3,1.84,2.99,1.64,64.2,0,0,0,22.8,26.8,0.22,0.08,0.16,0,2.57,0.02,0,0,11,0,334,21,0.067,30,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
864,알팔파 팰랫(108),Dry,359,0,100,90,55.4,26,17.3,28,70,25,17,10,2.4,9.9,30,300,37,9,0,100000,150,8,0.15,0,100,75,20,0,100,100,100,80,0,95,50,0.73,6.02,6.39,5,9.26,6.01,7.14,2.62,6.32,1.84,59,2.13,1.276318633,0.705671493,45.2,35.9,1.38,0.25,0.29,0,2.46,0.08,0.21,0.19,10.5,0.13,309,31,0.31,21,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
865,알팔파건조사료(501),Dry,520,0,100,91,53,23.01886792,17,26,70,33,18,64,1.5,8,95,250,30,5.5,0,100000,150,9,1.25,0,100,75,20,0,100,100,100,80,0,95,50,0.73,6.02,6.39,5,9.26,6.01,7.14,2.62,6.32,1.84,52,1.88,0,0,41.2,32.4,1.19,0.24,0.27,0,1.56,0.07,0.3,0.23,9.9,0.13,160,42.3,0.55,26.1,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
866,암모니움클로라이드(503),Non calory,300,100,0,97,0,0,163.5,0,100,0,0,0,0,100,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
867,연맥건조사료(109),Dry,400,0,100,91,63,9.09,9.5,30,93,30,10,90,2.4,7.9,100,250,30,4,0,100000,135,11,0.09,0,100,75,20,0,100,100,100,80,0,95,50,0.67,2.83,2.83,2.83,5.49,2.83,3.83,1,3.5,4.5,61,2.21,1.29,0.72,38.8,33.3,0.32,0.25,0.29,0.52,1.49,0.18,0.23,0.073,4.8,0,406,99,0,45,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
868,연맥습조사료(302),Wet forage,60,0,100,36.4,58.1,16.07,12.7,50,100,30,10,53,3.12,10.1,85,10,50,5,0,100000,300,12,0.2,0,100,75,20,0,100,100,100,80,0,95,50,0.67,2.83,2.83,2.83,5.49,2.83,3.83,1,3.5,4.5,57,2.06,1.17,0.59,34.2,30.5,0.58,0.31,0.21,0,2.88,0.09,0.24,0,8,0,367,66.3,0.07,29.8,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
869,연맥짚(105),Dry,300,0,100,92,74.4,20,4.4,20,95,75,65,5,2.2,7.8,100,250,30,4,0,100000,135,11,0.09,0,100,75,20,0,100,100,100,80,0,95,50,0.67,2.83,2.83,2.83,5.49,2.83,3.83,1,3.5,4.5,50,1.63,0.97,0.48,75.8,74.9,0.23,0.06,0.17,0.78,2.53,0.42,0.22,0,10.3,0,164,31,0,6,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
870,염화칼륨(507),Non calory,560,100,0,98,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.61,1.55,41.84,0.09,17.35,0,0,0,710,10,0,0,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
871,오차드그라스건조사료(509),Dry,420,0,100,93,65,11.4,8.4,25,96,31,6.1,44,3.4,10.1,100,250,30,4,0,100000,135,11,0.09,0,100,75,20,0,100,100,100,80,0,95,50,0.67,2.83,2.83,2.83,5.49,2.83,3.83,1,3.5,4.5,54,1.95,1.11,0.59,40.4,34.4,0.26,0.3,0.11,0,2.67,0.01,0,0.3,20,20,84,167,0.03,38,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
872,옥글루텐(510),Protein,700,100,0,91,8.9,7.14,66.3,4,75,11,2,100,2.56,2.86,30,300,50,5,0,100000,150,4,0.5,0,100,75,20,0,100,100,100,80,0,95,50,2.09,1.24,3.17,2.93,16.22,4.34,5.04,2.45,6.48,0.37,89,3.22,2.05,1.32,62.4,41.2,0.07,0.61,0.15,0.07,0.48,0.06,0.9,0.085,4.76,0,159,20.6,0,61.4,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
873,옥수수(515),Starch,400,100,0,88,9,2.22,9.8,11,73,15,5,98.5,4.06,1.46,60,150,15,6,0,100000,135,6,0.09,0,100,75,20,0,100,100,100,80,0,95,50,1.12,1.65,1.82,2.8,10.73,2.69,3.75,2.06,3.65,0.37,82,3.18,1.84,1.15,53.5,36.2,0.03,0.32,0.12,0.05,0.44,0.01,0.11,0.31,2.51,0.03,54.5,7.9,0.14,24.2,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
874,옥수수글루텐피드(513),Fiber,300,100,0,90,36.2,2.22,23.8,49,100,8,2,100,3.91,6.9,40,300,50,5,0,100000,150,4,0.5,0,100,75,20,0,100,100,100,80,0,95,50,2.09,1.24,3.17,2.93,16.22,4.34,5.04,2.45,6.48,0.37,83,3,1.49,1.06,32.8,21.9,0.07,0.95,0.4,0.25,1.4,0.26,0.47,0.097,6.98,0.074,226,22.1,0.302,73.3,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
875,옥수수습조사료(완숙기)(512),Wet forage,110,0,100,35,41,7,8,50,100,16.4,7.875,80,3.5,4.2,85,10,35,6,0,100000,300,15,0.25,0,100,75,20,0,100,100,100,80,0,95,50,0.8,2.13,1.87,2.13,6.4,2.4,3.2,1.07,2.94,0.11,75,2.84,1.7,1,23.6,19.1,0.31,0.27,0.22,0.18,1.22,0.03,0.12,0.097,9.2,0,180,41.1,0,21.2,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
876,옥수수습조사료(유숙기)(511),Wet forage,130,0,100,33,49,11,9.5,58,100,16,7,80,3,4,85,10,30,5,0,100000,300,15,0.25,0,100,75,20,0,100,100,100,80,0,95,50,0.8,2.13,1.87,2.13,6.4,2.4,3.2,1.07,2.94,0.11,62,0,1.56,0.94,20.9,17.4,0.230000004,0.209999993,0.129999995,0,0.949999988,0.01,0.119999997,0.059999999,4,0,184,31,0.029999999,25,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
877,옥수수습조사료(황숙기)(514),Wet forage,120,0,100,33,45,8,9.2,53,100,16,7,80,3.1,4,85,10,35,6,0,100000,300,15,0.25,0,100,75,20,0,100,100,100,80,0,95,50,0.8,2.13,1.87,2.13,6.4,2.4,3.2,1.07,2.94,0.11,66,2.39,1.66,0.97,22.1,18.1,0.31,0.27,0.22,0.18,1.22,0.03,0.12,0.097,9.2,0,180,41.1,0,21.2,0,0,0,0.3,0.64,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
878,우지(516),Energy,1100,100,0,99,0,0,0,0,0,0,0,0,99,1,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,0,0,0,0,0,0,0,0,0,0,177,3.62,4.75,3.51,0,0,0.57,0.06,0.06,0,0.32,0.01,0,0.57,15,0.68,482,47,0,42,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
879,인산칼슘(129),Non calory,500,100,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100000,0,0,0,0,100,75,20,0,100,100,100,80,0,95,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,18,0.42,0,0.08,4.9,0,10,20,0,6700,200,0,60,0,0,0,0.55,0.65,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
880,전지대두(611),Protein,900,100,0,92,40,15,23,40,2.5,6,6,90,17.5,5,50,300,25,6,0,100000,175,8,0.25,0,100,75,20,0,100,100,100,80,0,95,50,0.63,3.85,10.4,3.45,6.33,3.77,5.27,3.14,5.85,1.74,95,3.44,2.2,1.44,26.5,15.9,0.16,0.62,0.35,0,1.22,0.03,0.26,0,7.9,0,160,12.2,0,37.7,0,0,0,0.6,0.7,0.16,0.9,0.9,0.9,1,1,0.4,0.85,0.1,0.0075,1,0.15,1,1,1,0,0,0,0,0,0,0,0,0
